icao_code,telephony,company_name,country,is_virtual,notes
SSC,SOUTHERN SKIES,"SOUTHERN SEAPLANE, INC. (BELLE CHASSE, LA)",UNITED STATES,f,
SSF,SEVERSTAL,"SEVERSTAL, LTD AIRCOMPANY",RUSSIAN FEDERATION,f,
SSG,SLOVAK GOVERNMENT,SLOVAK GOVERNMENT FLIGHT SERVICE,SLOVAKIA,f,
SSH,SNOWSHOE,"HERITAGE AVIATION, INC. D/B/A HERITAGE FLIGHT, LLC (S. BURLINGTON, VT)",UNITED STATES,f,
SSI,SUPER JET,VISION AIRLINES LTD,NIGERIA,f,
SSJ,SIBERIAN SKY,"KRASAVIA, JOINT-STOCK COMPANY",RUSSIAN FEDERATION,f,
SSK,SKYSTAR,"SKYSTAR INTERNATIONAL, INC. (WASHINGTON, NJ)",UNITED STATES,f,
SSM,SASEMAR,SOCIEDAD DE SALVAMENTO Y SEGURIDAD MARITIMA,SPAIN,f,
SSN,SAHEL AVIATION,SAHEL AVIATION SERVICE SARLU,NIGER,f,
SSO,ORINOCO,S&S ORINOCO AVIATION C.A.,VENEZUELA,f,
SSP,STARSPEED,STARSPEED LTD,UNITED KINGDOM,f,
SSQ,SUNSTATE,SUNSTATE AIRLINES (QLD) PTY,AUSTRALIA,f,
SSR,SARDINIAN,SARDINIAN SKY SERVICE S.R.L.,ITALY,f,
SSS,SAESA,"COMPANIA DE SERVICIOS AEREOS, S.A. (SAESA)",SPAIN,f,
SST,STETSON,ROYAL CANADIAN MOUNTED POLICE (RCMP),CANADA,f,
SSU,SASCA,SERVICIOS AEREOS SUCRE C.A. (SASCA),VENEZUELA,f,
SSX,SHASTA,"LYNX AVIATION, INC. (WESTMINSTER, CO)",UNITED STATES,f,
SSZ,SPECSAVERS,SPECSAVERS AVIATION LTD,UNITED KINGDOM,f,
STA,STAR,D.O. SYSTEMS LTD,UNITED KINGDOM,f,
STB,SEA BARTH,ST BARTH EXECUTIVE,FRANCE,f,
STE,STEAMLINE,FLY FAMG T/A AGULHAS 360,SOUTH AFRICA,f,
STG,STAGE,"SEDALIA, MARSHALL, BOONVILLE STAGE LINE, INC. (DES MOINES, IA)",UNITED STATES,f,
STH,ZELTRON,RTE / STH,FRANCE,f,
STI,SONTAIR,SONTAIR LTD,CANADA,f,
STJ,KINGSMAN,"EMPER GENERAL AVIATION (SUZHOU) CO., LTD.",CHINA,f,
STK,STOBART AIR,STOBART AIR,IRELAND,f,
STL,STAPLEFORD,STAPLEFORD FLIGHT CENTRE,UNITED KINGDOM,f,
STM,SKYSTREAM,SKYSTREAM AIRLINES AS,ESTONIA,f,
STN,SAINT ATHAN,ST. ATHAN MU,UNITED KINGDOM,f,
STO,SLOPS,"STREAMLINE OPS, CJSC",RUSSIAN FEDERATION,f,
STP,SAOTOME AIRWAYS,STP AIRWAYS,SAO TOME AND PRINCIPE,f,
STQ,STARTREK,"STARWINGS DORTMUND LUFTFAHRTGESELLSCHAFT MBH, DORTMUND",GERMANY,f,
STR,STERNA,STERNA LINHAS AREAS LTDA.,BRAZIL,f,
STT,SAWTOOTH,"WESTERN AIRCRAFT, INC.",UNITED STATES,f,
STV,SATURN,SATURN AVIATION,UNITED STATES,f,
STW,MOON STAR,SOUTHWIND AIRLINES,TURKEY,f,
STX,STARSAWAY,STARS AWAY AVIATION,SOUTH AFRICA,f,
STY,ALTAIR,"ALTIUS AVIATION, LLC (SYRACUSE, NY)",UNITED STATES,f,
STZ,STUDIO,BIZ AFRICA 1019 CC T/A STUDIO 88 AVIATION,SOUTH AFRICA,f,
SUA,AIR SILESIA,SILESIA AIR J.S.C.,CZECHIA,f,
SUB,SUB AIR,"SUBURBAN AIR FREIGHT, INC. (OMAHA, NE)",UNITED STATES,f,
SUD,SUDANAIR,SUDAN AIRWAYS,SUDAN,f,
SUE,SU AIRLINES,SU AIRLINES,GAMBIA,f,
SUF,SUNFLOWER,SUNFLOWER AIRLINES LIMITED,FIJI,f,
SUI,SWISS AIR FORCE,SWISS AIR FORCE,SWITZERLAND,f,
SUK,SKYCARGO,SUPERIOR AVIATION SERVICES LTD,KENYA,f,
SUL,ASTAIR,AMERICA DO SUL LINHAS AEREAS LTDA.,BRAZIL,f,
SUM,SUMES,FEDERAL STATE BUDGET INSTITUTION AVIATION RESCUE COMPANY OF EMERCOM OF RUSSIA,RUSSIAN FEDERATION,f,
SUP,SUN SPEED,AERONAUTICAL CHARTERS INC.,UNITED STATES,f,
SUQ,SUPERIOR,SUPERIOR AIR S.A.,GREECE,f,
SUS,SUNSCAN,SUN-AIR OF SCANDINAVIA A/S,DENMARK,f,
SUT,SUMMIT,SUMMIT AIR LTD.,CANADA,f,
SUU,SUNSTAR,"STAR WEST AVIATION (EVANSTON, WY)",UNITED STATES,f,
SUV,DANCEAIR,SUNDANCE AIR S.A.,VENEZUELA,f,
SUY,SURVEY,AERIAL SURVEYS (1980) LTD,NEW ZEALAND,f,
SUZ,LEADER,ZEUSCH AVIATION BV,NETHERLANDS,f,
SVA,SAUDIA,SAUDI ARABIAN AIRLINES,SAUDI ARABIA,f,
SVB,SIAVIA,"SIAVIA, D.O.O.",SLOVENIA,f,
SVD,GRENADINES,ST. VINCENT GRENADINES AIR (1990) LIMITED,SAINT VINCENT AND THE GRENADINES,f,
SVE,AEROESPECIAL,"AERO SERVICIOS ESPECIALIZADOS, S.A. DE C.V.",MEXICO,f,
SVF,SWEDEFORCE,SWEDISH ARMED FORCES,SWEDEN,f,
SVG,SOLAVIA,SOLENTA AVIATION GABON,GABON,f,
SVL,SUN DEVIL,"ALANTE AIR CHARTER, LLC",UNITED STATES,f,
SVN,SAVANAIR,SAVANAIR (ANGOLA) LDA.,ANGOLA,f,
SVP,STAR INDIA,STAR AVIATION PVT. LTD,INDIA,f,
SVR,SVERDLOVSK AIR,URAL AIRLINES,RUSSIAN FEDERATION,f,
SVS,DISCOVER,SAS LINK AB,SWEDEN,f,
SVV,SALTAVIATION,SALT AVIATION SP. Z.O.O.,POLAND,f,
SVW,SILVER ARROWS,GLOBAL JET LUXEMBOURG S.A.,LUXEMBOURG,f,
SVX,SECURITY AIR,"SECURITY AVIATION, INC. (ANCHORAGE, AK)",UNITED STATES,f,
SVZ,SERVICIOS VIZ,"SERVICIOS EJECUTIVOS AEREOS VIZ, S.A. DE C.V.",MEXICO,f,
SWA,SOUTHWEST,"SOUTHWEST AIRLINES CO. (SAN ANTONIO, TX)",UNITED STATES,f,
SWB,SWIFT BIRD,"CASS PROFESSIONAL SERVICES, CORP.",UNITED STATES,f,
SWC,SWEDCOPTER,HELIAIR SWEDEN AB,SWEDEN,f,
SWD,SAWBLADE,"TRIFLY, LLC (MINNEAPOLIS, MN)",UNITED STATES,f,
SWE,SWEDECARE,SVENSKT AMBULANSFLYG,SWEDEN,f,
SWF,GALAIR,GALAIR INTERNATIONAL LIMITED,UNITED KINGDOM,f,
SWG,SUNWING,SUNWING AIRLINES INC.,CANADA,f,
SWH,SHOCKWAVE,ADLER AVIATION LTD,CANADA,f,
SWI,SUNWORLD,"SUNWORLD INTERNATIONAL AIRWAYS, INC. (LAS VEGAS, NV)",UNITED STATES,f,
SWK,ZAGEL,SUWAIKET AVIATION,UNITED ARAB EMIRATES,f,
SWM,SKY ANGKOR,SKYWINGS ASIA AIRLINES,CAMBODIA,f,
SWN,AIR SWEDEN,WEST ATLANTIC SWEDEN AB,SWEDEN,f,
SWO,SIVA,SURINAM INTERNATIONAL VICTORY AIRLINE N.V.,SURINAME,f,
SWP,STAR WORK,STAR WORK SKY,ITALY,f,
SWQ,SWIFTFLIGHT,IAERO AIRWAYS DBA SWIFT AIR LLC,UNITED STATES,f,
SWR,SWISS,SWISS INTERNATIONAL AIR LINES LTD,SWITZERLAND,f,
SWS,SUNNY WEST,"LINDQUIST INVESTMENT CO., LTD. D/B/A SUNWEST AVIATION (OGDEN, UT)",UNITED STATES,f,
SWT,SWIFT,SWIFTAIR S.A.,SPAIN,f,
SWU,SKYALPS,SKYALPS,ITALY,f,
SWV,SWEDEMED,SVENSK LUFTAMBULANS,SWEDEN,f,
SWW,LAKE,SWISS PRIVATE JET SA,SWITZERLAND,f,
SWX,SWEDAIR,WERMLANDSFLYG AB,SWEDEN,f,
SWZ,SKYWISE,CABOLAR (PTY) LTD T/A SKYWISE,SOUTH AFRICA,f,
SXA,FERRY,"SOUTHERN CROSS AVIATION, INC. (CAMARILLO, CA)",UNITED STATES,f,
SXC,SKY EXEC,SKY EXEC AVIATION SERVICES,NIGERIA,f,
SXD,SUNRISE,"SUNEXPRESS DEUTSCHLAND GMBH, FRANKFURT (MAIN)",GERMANY,f,
SXF,SOUTHERN FLIGHT,"SOUTHERN CROSS AVIATION INC., LLC",UNITED STATES,f,
SXI,SOUTHERN CROSS,SOUTHERN CROSS INTERNATIONAL,NETHERLANDS,f,
SXJ,BIG WING,SHANXI SHENFEI JET CO. LTD.,CHINA,f,
SXL,SONIC,"CORNERSTONE AVIATION, LLC. D/B/A SKYLINE FLIGHT (STOW, MA)",UNITED STATES,f,
SXM,SAINT MAARTEN,ST. MAARTEN AIRWAYS,NETHERLANDS,f,
SXN,SAXONAIR,SAXON AIR,UNITED KINGDOM,f,
SXP,SOUTHPAC EXPRESS,SOUTH PACIFIC EXPRESS HOLDINGS LIMITED,SAMOA,f,
SXT,SERTAXI,"SERVICIOS DE TAXI AEREOS, S.A. DE C.V.",MEXICO,f,
SXY,SAFARI EXPRESS,SAFARI EXPRESS CARGO LIMITED,KENYA,f,
SXZ,SOCALAIR,"GREAT CIRCLE AVIATION, LLC (SAN MARCOS, CA)",UNITED STATES,f,
SYA,SYPHAXAIR,SYPHAXAIR,TUNISIA,f,
SYB,SKYBIZ,SKYSERVICE BUSINESS AVIATION INC.,CANADA,f,
SYC,SYSTEC,"SYSTEC 2000, INC (WATERFORD, MI)",UNITED STATES,f,
SYD,SKYDOCTOR,FLYING AMBULANCE (PTY) LTD T/A AEROCARE,SOUTH AFRICA,f,
SYF,SKY FIRST,"SKY ONE EXPRESS AIRLINES INC. (REISTERTOWN, MD)",UNITED STATES,f,
SYG,SYNERGY,ASCEND AIRWAYS LIMITED,UNITED KINGDOM,f,
SYK,AEROCAB,"J AND A PROPERTIES D/B/A SATSAIR, INC. (GREENVILLE, SC)",UNITED STATES,f,
SYL,AIR YAKUTIA,"AIRCOMPANY YAKUTIA, JOINT-STOCK COMPANY",RUSSIAN FEDERATION,f,
SYM,VOLO SKY,SKY SERVICES MALTA LTD,MALTA,f,
SYN,SYNCRUDE,SYNCRUDE CANADA LTD,CANADA,f,
SYO,SYERSTON,SYERSTON FTU,UNITED KINGDOM,f,
SYP,SYNESIS,SYNESIS AVIATION,CYPRUS,f,
SYR,SYRIANAIR,SYRIAN ARAB AIRLINES,SYRIAN ARAB REPUBLIC,f,
SYS,SHAWBURY,SHAWBURY FTU,UNITED KINGDOM,f,
SYT,SKYTRACK,AEROSUD AVIATION,SOUTH AFRICA,f,
SYU,SKY UNLIMITED,SKY UNLIMITED,NETHERLANDS,f,
SYV,SPECIAL SYSTEM,"SPECIAL AVIATION SYSTEMS, INC. (LEIPSIC, OH)",UNITED STATES,f,
SYW,FAST STAR,STAR FLY WINGS,SERBIA,f,
SYX,SKYVAN,"SOUTH AERO, INC.",UNITED STATES,f,
SYY,SKY COACH,SOUTH AFRICAN HISTORIC FLIGHT,SOUTH AFRICA,f,
SYZ,ZIL AIR,ZIL AIR PTY LTD,SEYCHELLES,f,
SZA,AIR ASTRO,"ASTRO AIR CO., LTD",CHINA,f,
SZG,STOTZ AGRO,SHTOTZ AGRO SERVICE,BELARUS,f,
SZJ,SPRING JET,SPRING JET LIMITED,CHINA,f,
SZL,ESWATINI,ROYAL ESWATINI NATIONAL AIRWAYS CORPORATION,ESWATINI,f,
SZN,SENSA,AIR SENEGAL SA,SENEGAL,f,
SZS,SPINNAKER,SCANDINAVIAN AIRLINES IRELAND LIMITED DBA SAS CONNECT,IRELAND,f,
SZT,AERO ZEE,"SERVICIOS AERONAUTICOS Z, S.A. DE C.V.",MEXICO,f,
TAA,AERO COSTA,"AEROSERVICIOS DE LA COSTA, S.A. DE C.V.",MEXICO,f,
TAB,TRANS-BAJIO,"TRANSPORTES AERONAUTICOS DEL BAJIO, S.A. DE C.V.",MEXICO,f,
TAC,TAURUS,THAI AVIATION ACADEMY,THAILAND,f,
TAE,TAME,EMPRESA PUBLICA TAME LINEA AEREA DEL ECUADOR (TAME EP),ECUADOR,f,
TAF,TOP FLIGHT,TOPFLIGHT AERO-SERVICES LTD.,BAHAMAS,f,
TAG,TAGSPIRIT,TAG AVIATION SAN MARINO S.R.L.,SAN MARINO,f,
TAH,AIR ANKA,AIR ANKA AIRLINES INC.- AIR ANKA HAVA YOLLARI A.S.,TURKEY,f,
TAI,TACA,TACA INTERNATIONAL AIRLINES S.A.,EL SALVADOR,f,
TAJ,TUNISAVIA,"TUNISAVIA - SOCIETE DE TRANSPORTS, SERVICES ET TRAVAUX AERIENS",TUNISIA,f,
TAK,TRANSAFRICAN,TRANSAFRICAN AIR LIMITED,KENYA,f,
TAL,TALAIR,TALAIR PTY. LTD.,PAPUA NEW GUINEA,f,
TAM,TAM,TAM - LINHAS AEREAS S.A.,BRAZIL,f,
TAN,ZANAIR,ZANAIR LIMITED,UNITED REPUBLIC OF TANZANIA,f,
TAO,TRANS-AEROMAR,TRANSPORTES AEROMAR,MEXICO,f,
TAP,AIR PORTUGAL,"TRANSPORTES AEREOS PORTUGUESES, E.P.",PORTUGAL,f,
TAR,TUNAIR,TUNIS AIR - SOCIETE TUNISIENNE DE L'AIR,TUNISIA,f,
TAS,LOTUS FLOWER,LOTUS AIRLINE,EGYPT,f,
TAU,TRANSTAURO,"TRANSPORTES AEREOS TAURO, S.A. DE C.V.",MEXICO,f,
TAV,TAVISA,COMPANIA DE SERVICIOS AEREOS TAVISA,SPAIN,f,
TAX,EXPRESS WING,"THAI AIRASIA X CO., LTD",THAILAND,f,
TAY,QUALITY,ASL AIRLINES BELGIUM,BELGIUM,f,
TBA,TIBET,"TIBET AIRLINES CO., LTD",CHINA,f,
TBC,TBILISI,TBILISI AIRWAYS,GEORGIA,f,
TBI,TAB INTERNATIONAL,"TAB EXPRESS INTERNATIONAL (DELAND, FL)",UNITED STATES,f,
TBJ,TAG JET,TAG AVIATION ASIA LIMITED,CHINA,f,
TBL,TERRIBLES,TERRIBLE HERBST INC.,UNITED STATES,f,
TBN,TABAN,TABAN AIRLINES,IRAN (ISLAMIC REPUBLIC OF),f,
TBO,CARTILLION,"RWS AVIATION, LLC",UNITED STATES,f,
TBS,TIMBIS,TIMBIS AIR SERVICES,KENYA,f,
TBZ,ATALAR AIR,ATA AIRLINES,IRAN (ISLAMIC REPUBLIC OF),f,
TCA,TRADECRAFT,TRADECRAFT NIGERIA LTD,NIGERIA,f,
TCB,AEREO COLOMBIA,TRANSPORTE AEREO DE COLOMBIA,COLOMBIA,f,
TCC,TRANSCAL,TRANS CONTINENTAL AIRLINES,SUDAN,f,
TCE,TRANS-COLORADO,"TRANS-COLORADO AIRLINES, INC. (GUNNISON, CO)",UNITED STATES,f,
TCF,TECH FLIGHT,FLORIDA INSTITUTE OF TECHNOLOGY,UNITED STATES,f,
TCG,AFRICARGO,TRANSAFRICAINE AIR CARGO,BURKINA FASO,f,
TCH,TRANS GULF,TRANSCONTINENTAL AIR WLL,BAHRAIN,f,
TCI,AMBER,AMBER AVIATION LIMITED,CHINA,f,
TCJ,TAG ISLAND,TAG AVIATION (CAYMAN) SEZC,CAYMAN ISLANDS,f,
TCK,TRANS CARAVAN,TRANS CARAVAN KG,KYRGYZSTAN,f,
TCL,TRANS COASTAL,"ESCAPE AVIATION D/B/A COASTAL AIR TRANSPORT  (FAIRHOPE, AL)",UNITED STATES,f,
TCM,TELEDYN,"TELEDYNE CONTINENTAL MOTORS (MUSKEGON, MI)",UNITED STATES,f,
TCN,TRANSCON,"JEM AIR HOLDINGS, LLC",UNITED STATES,f,
TCO,TRANSCOLOMBIA,AEROTRANSCOLOMBIANA DE CARGA LTDA.,COLOMBIA,f,
TCP,TRANSCORP,TRANSCORP AIRWAYS,UNITED KINGDOM,f,
TCQ,AMSAN,AMBER AVIATION SAN MARINO S.R.L.,SAN MARINO,f,
TCR,TICOS,LANEAS AEREAS TRANS COSTA RICA S.A.,COSTA RICA,f,
TCV,CABOVERDE,TRANSPORTES AEREOS DE CABO VERDE - TACV,CABO VERDE,f,
TCW,PHOENIX,VLM AIRLINES N.V.,BELGIUM,f,
TCX,THOMAS COOK,THOMAS COOK AIRLINES LTD,UNITED KINGDOM,f,
TCY,TWIN CITY,"TWIN CITIES AIR SERVICE, INC. (AUBURN, ME)",UNITED STATES,f,
TDA,TREND AIR,"TREND AVIATION, LLC (ORLANDO, FL)",UNITED STATES,f,
TDB,THUNDER BAY,"WELCH AVIATION, INC. (ALPENA, MI)",UNITED STATES,f,
TDC,TADAIR,"TADAIR, S.A.",SPAIN,f,
TDE,TELLURIDE,"TELAVIA D/B/A FLIGHT ONE, INC. (TELLURIDE, CO)",UNITED STATES,f,
TDG,TURBO DOG,"AIR CARGO EXPRESS, INC. (LITTLE ROCK, AR)",UNITED STATES,f,
TDR,TRADEAIR,TRADE AIR,CROATIA,f,
TDS,TSARADIA,TSARADIA,MADAGASCAR,f,
TDT,TRIDENT,ATLAS HELICOPTERS LTD,UNITED KINGDOM,f,
TEA,TRAVELMAX,EXECUTIVE TURBINE AVIATION (PTY) LTD,SOUTH AFRICA,f,
TEC,TECHJET,"ADI SHUTTLE GROUP, LLC (MATHER, CA)",UNITED STATES,f,
TED,AEROAZTECA,"AERO SERVICIOS AZTECA, S.A. DE C.V.",MEXICO,f,
TEE,TEEBIRD,WEST FREUGH DTEO,UNITED KINGDOM,f,
TEF,TECFOTO,"TECNICAS FOTOGRAFICAS, S.L.",SPAIN,f,
TEG,SERVITLAL,"AEROSERVICIOS DE TLALTENANGO, S.A. DE C.V.",MEXICO,f,
TEK,ATECH,AERO-TECH SERVICES,UNITED STATES,f,
TEL,TELFORD,"TELFORD AVIATION, INC. (WATERVILLE, ME)",UNITED STATES,f,
TEN,TENNESSEE,"TENNESSEE AIRWAYS (ALCOA, TN)",UNITED STATES,f,
TEO,TRANSAEREO,"TRANSAEREO 5074, C.A.",VENEZUELA,f,
TEP,TRANSPORTES PIZA,"TRANSPORTES EJECUTIVOS PIZA, S.A. DE R.L.",MEXICO,f,
TER,TERRI-AIRE,"TERRITORIAL AIRLINES, INC. (SANTA FE, NM)",UNITED STATES,f,
TES,TESABAN,"TAESPEJO PORTUGAL, LDA",PORTUGAL,f,
TEU,TAG MALTA,TAG AVIATION (MALTA) LTD,MALTA,f,
TEW,TEAMWORK,AIRTEAM CHARTER (PTY) LTD,SOUTH AFRICA,f,
TEX,BIG TEX,FREEDOM JETS,UNITED STATES,f,
TEZ,TEZJET,TEZ JET AIRLINES,KYRGYZSTAN,f,
TFA,TRANS FLORIDA,"TRANS-FLORIDA AIRLINES (DAYTONA BEACH, FL)",UNITED STATES,f,
TFF,TALON FLIGHT,"TALON AIR, INC. (FARMINGDALE, NY)",UNITED STATES,f,
TFG,TRAFALGAR,BLUESTREAM AVIATION LTD,UNITED KINGDOM,f,
TFJ,TRUSTFLIGHT,TRUSTFLIGHT (JERSEY) LTD,GUERNSEY,f,
TFL,ORANGE,TUI AIRLINES NEDERLAND,NETHERLANDS,f,
TFR,TOLL FREIGHT,AIR FREIGHT NZ LTD,NEW ZEALAND,f,
TFS,CAMPUS,"TFF GMBH, OSNABRUECK",GERMANY,f,
TFT,THAI FLYING,THAI FLYING SERVICE CO. LTD,THAILAND,f,
TFX,TEAM AIR,TEAM GLOBAL EXPRESS PTY LTD,AUSTRALIA,f,
TFY,TAYSIDE,TAYSIDE AVIATION LTD,UNITED KINGDOM,f,
TGA,TAIGA,AVIASHELF,RUSSIAN FEDERATION,f,
TGC,THANET,TG AVIATION LTD,UNITED KINGDOM,f,
TGE,TASA,TRABAJOS AEREOS S.A.,SPAIN,f,
TGG,TIGGOZ,TIGER AIRWAYS AUSTRALIA PTY LTD,AUSTRALIA,f,
TGM,TAG ESPANA,"TAG AVIATION ESPANA, S.A.",SPAIN,f,
TGN,TRIGANA,"TRIGANA AIR SERVICE, PT.",INDONESIA,f,
TGO,TRANSPORT,CANADA - TRANSPORT CANADA,CANADA,f,
TGP,TROPICANA,TROPICANA AIRLINES,GHANA,f,
TGT,TARGET,SAAB AB,SWEDEN,f,
TGU,CHAPIN,TRANSPORTES AEREOS GUATEMALTECOS,GUATEMALA,f,
TGW,SCOOTER,SCOOT PTE. LTD.,SINGAPORE,f,
TGX,TRANSGABON,TRANSAIR GABON,GABON,f,
TGY,TRANS GUYANA,TRANS GUYANA AIRWAYS,GUYANA,f,
TGZ,TAMAZI,GEORGIAN AIRWAYS,GEORGIA,f,
THA,THAI,THAI AIRWAYS INTERNATIONAL LTD.,THAILAND,f,
THB,BLUE WINGS,BBN AIRLINES THAILAND,THAILAND,f,
THC,TRANAVEN,TRANSPORTES NACIONALES CA,VENEZUELA,f,
THD,THAI SMILE,THAI SMILE AIRWAYS,THAILAND,f,
THF,TOURAINE HELICO,TOURAINE HELICOPTERE,FRANCE,f,
THK,HUR KUS,TURK HAVA KURUMU HAVA TAKSI ISLETMESI,TURKEY,f,
THL,TERNHILL,TERNHILL (RAF),UNITED KINGDOM,f,
THR,TEHRAN AIR,TEHRAN AIRLINE,IRAN (ISLAMIC REPUBLIC OF),f,
THS,TUSAS,TUSAS TURK HAVACILIK VE UZAY SANAYI A.S.,TURKEY,f,
THT,TAHITI AIRLINES,AIR TAHITI NUI,FRANCE,f,
THU,AIR THUNDER,THUNDER AIRLINES LTD,CANADA,f,
THY,TURKISH,TURK HAVA YOLLARI (TURKISH AIRLINES CO.),TURKEY,f,
TIA,TRANS INTERNATIONAL,TRANS INTERNATIONAL AIRLINES,UNITED STATES,f,
TIB,TRIP,"TRIP, TRANSPORTE AEREO REGIONAL DO INTERIO PAULISTA LTDA.",BRAZIL,f,
TIC,TAC AIRLINES,TRANSPORTES AEREOS COSTARRICENSES,COSTA RICA,f,
TIE,TIME AIR,TIME AIR,CZECHIA,f,
TIG,TIGRIS,TIGER HELICOPTERS LTD,UNITED KINGDOM,f,
TIH,TIRIAC AIR,S.C.ION TIRIAC S.A.,ROMANIA,f,
TIL,TIL,TAJIKISTAN INTERNATIONAL AIRLINES,TAJIKISTAN,f,
TIM,TEAM BRASIL,TEAM TRANSPORTES AEREOS,BRAZIL,f,
TIN,TINDI,AIR TINDI LTD.,CANADA,f,
TIP,TRANSPAC,"C AND M AVIATION (BUTTE, MT)",UNITED STATES,f,
TIR,ANTAIR,"ANTAIR, S.A. DE C.V.",MEXICO,f,
TIS,AVIATIS,AVIATIS,RUSSIAN FEDERATION,f,
TIV,THRIVE,"CORPORATE FLIGHT INTERNATIONAL, DBA THRIVE AVIATION",UNITED STATES,f,
TIW,TIACA,"TRANSCARGA INTL AIRWAYS, C.A.",VENEZUELA,f,
TIX,MATRIX,FLEXFLIGHT S.R.L,SAN MARINO,f,
TJA,TAPJETS,TAPJETS INC,UNITED STATES,f,
TJB,ALADIN,TAYARAN JET,BULGARIA,f,
TJD,ALISERIO,ALISERIO SRL,ITALY,f,
TJE,TOMZAJET,"TOMZAJET, S.A. DE C.V.",MEXICO,f,
TJJ,BLESSED KID,BLESSINGS AVIATION LTD.,BAHAMAS,f,
TJK,TAJIKAIR,TAJIKAIR,TAJIKISTAN,f,
TJS,TYROLJET,TYROLEAN JET SERVICE NFG. GMBH & CO. KG,AUSTRIA,f,
TJT,TWINJET,TWIN JET,FRANCE,f,
TKA,TOURLIZ,TRANSLIZ AVIATION (K) LTD,KENYA,f,
TKC,TURKISH CARGO,THY HAVA KARGO TASIMACILIGI A.S.,TURKEY,f,
TKF,RAINBOW,UK ROYAL/VIP HELICOPTER FLIGHTS,UNITED KINGDOM,f,
TKH,TRACKHOUSE,"MATER LOGISTICS, LLC",UNITED STATES,f,
TKJ,ANATOLIA,AJET HAVA TASIMACILIGI ANONIM SIRKETI,TURKEY,f,
TKK,TARKA,"AERO WAYS, INC. (NEW CASTLE, DE)",UNITED STATES,f,
TKM,TACOMA,"JM FAMILY AVIATION (FT. LAUDERDALE, FL)",UNITED STATES,f,
TKN,TOUCAN,FLY KISH AIRLINES,IRAN (ISLAMIC REPUBLIC OF),f,
TKR,TANKER,FOR FIREFIGHTING PURPOSES- NOT TO BE ASSIGNED,"",f,
TKU,UGATRANS,TRANSAFRIC UGANDA LIMITED,UGANDA,f,
TLA,AEROCLA,"AEREOTCLA, S.A. DE C.V.",MEXICO,f,
TLC,CARIB-X,"CARIBBEAN EXPRESS, INC. (MIAMI SPRINGS, FL)",UNITED STATES,f,
TLE,AEROUTIL,"AERO UTIL, S.A. DE C.V.",MEXICO,f,
TLI,SPIRIT,TL AVIATION GMBH,GERMANY,f,
TLJ,TALJET,THALAIR,FRANCE,f,
TLK,STARLINK,STARLINK AVIATION,CANADA,f,
TLM,MENTARI,"THAI LION MENTARI CO., LTD",THAILAND,f,
TLN,AERO ATLA,"AEROTAXI ATLANTICO, S.A. DE C.V.",MEXICO,f,
TLR,AIR LIBYA,AIR LIBYA TIBESTI,LIBYA,f,
TLS,TEALSY,"TLC AIR, INC. (CARROLTON, TX)",UNITED STATES,f,
TLT,TURTLE,TURTLE AIRWAYS LTD.,FIJI,f,
TLU,AEROTOLUCA,"AERO TOLUCA INTERNACIONAL, S.A. DE C.V.",MEXICO,f,
TLX,TELESIS,"TELESIS TRANSAIR, INC. (DALLAS, TX)",UNITED STATES,f,
TLY,TOPFLY,TOP-FLY,SPAIN,f,
TLZ,TRANSLIZ,TRANSLIZ AVIATION (TMS) LTD,SAO TOME AND PRINCIPE,f,
TMA,TANGO LIMA,TRANS MEDITERRANEAN AIRLINES (TMA),LEBANON,f,
TMB,TOMBO,"VOLATO, INC",UNITED STATES,f,
TMC,TRAIL BLAZER,"TRAVEL MANAGEMENT COMPANY LTD (ELKHART, IN)",UNITED STATES,f,
TMD,TRANSMANDU,"TRANSMANDU, C.A.",VENEZUELA,f,
TME,TAIMEN,THOMAS AIR,MONGOLIA,f,
TMG,TRILINES,"TRI MG INTRA ASIA AIRLINES, PT.",INDONESIA,f,
TMI,TAMIRWAYS,TAMIR AIRWAYS LTD,ISRAEL,f,
TMK,TOMAHAWK,"TOMAHAWK AIRWAYS, INC. (ALCOA, TN)",UNITED STATES,f,
TML,TAM AIRLINE,SOCIETE ANONYME DE TRANSPORT ET TRAVAUX AERIENS DE MADAGASCAR (TAM),MADAGASCAR,f,
TMM,WILLOW RUN,"TRAFFIC MANAGEMENT CORPORATION (TMC) AIRLINES (YPSILANTI, MI)",UNITED STATES,f,
TMN,TASMAN,TASMAN CARGO AIRLINES PTY LTD,AUSTRALIA,f,
TMP,TEMPUS,"CENTENE MANAGEMENT COMPANY, LLC",UNITED STATES,f,
TMQ,TRAM AIR,"TRAM, SOCIETE",MAURITANIA,f,
TMR,TAMARA,TAMARA NIGER AVIATION,NIGER,f,
TMS,TEMSCO,"TEMSCO HELICOPTERS, INC. (KETCHIKAN, AK)",UNITED STATES,f,
TMT,KAPOW,TITAN AIRWAYS MALTA,MALTA,f,
TMW,TRANS MALDIVIAN,"TRANS MALDIVIAN AIRWAYS PVT., LTD",MALDIVES,f,
TMX,TRAMON,TRAMON AIR CC,SOUTH AFRICA,f,
TMZ,TRANS AMAZON,TRANSPORTE AMAZON AIR C.A.,VENEZUELA,f,
TNE,TAXINOROESTE,"TAXIS AEREOS DEL NOROESTE, S.A. DE C.V.",MEXICO,f,
TNF,TRANSFAS,TRANSAFRICAINE S.A.,BURKINA FASO,f,
