Orig,Route String,Dest,Hours1,Hours2,Hours3,Type,Area,Altitude,Aircraft,Direction,Seq,DCNTR,ACNTR
LAX,LAX VTU8 VTU VTU282 KWANG SBA,SBA,,,,TEC,LAX EAST (J CLASS) TO SBA,J100,,LAXP30,10,ZLA,ZLA
LAX,LAX VTU8 VTU VTU282 KWANG SBA,SBA,,,,TEC,LAX WEST AND EAST (M CLASS) TO SBA (LAXW),M60,,LAXP50,11,ZLA,ZLA
LAX,LAX CHATY5 KWANG SBA,SBA,,,,TEC,LAX WEST AND EAST (M CLASS) TO SBA (LAXE),M60,,LAXP51,12,ZLA,ZLA
LAX,LAX VTU8 VTU VTU282 KWANG SBA,SBA,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO SBA (LAXW),PQ60,,LAXP69,13,ZLA,ZLA
LAX,LAX CHATY5 KWANG SBA,SBA,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO SBA (LAXE),PQ60,,LAXP70,14,ZLA,ZLA
LAX,LAX LAXX1 SLI V8 PDZ SBD,SBD,,,,TEC,LAX WEST (J CLASS) TO CNO REI L65 AJO RAL RIR RIV SBD ONT,J90,,LAXP6,1,ZLA,ZLA
LAX,LAX LAXX1 SLI V8 PDZ SBD,SBD,,,,TEC,LAX EAST (J CLASS) TO CNO REI L65 AJO RAL RIR RIV SBD ONT,J90,,LAXP21,2,ZLA,ZLA
LAX,LAX SLI8 SLI V8 PDZ SBD,SBD,,,,TEC,LAX WEST AND EAST (M CLASS) TO CNO REI L65 AJO RAL RIR RIV SBD ONT,M50,,LAXP36,3,ZLA,ZLA
LAX,LAX SLI8 SLI V8 PDZ SBD,SBD,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO CNO REI L65 AJO RAL RIR RIV SBD ONT,PQ50,,LAXP57,4,ZLA,ZLA
LAX,LAX LAXX1 MZB SDM,SDM,,,,TEC,LAX WEST (J CLASS) TO MYF NRS NZY SAN SDM SEE,J130,,LAXP11,1,ZLA,ZLA
LAX,LAX LAXX1 SLI BAYER PACIF V208 HUBRD CARDI MZB SDM,SDM,,,,TEC,LAX EAST (J CLASS) TO MYF NRS NZY SAN SDM SEE,J130,,LAXP26,2,ZLA,ZLA
LAX,LAX SLI8 SLI SLI171 ALBAS V25 PACIF V208 LAX118 CARDI MZB320 MZB SDM,SDM,,,,TEC,LAX WEST AND EAST (M CLASS) TO MYF NRS NZY SAN SDM SEE (LAXW),M90,,LAXP42,3,ZLA,ZLA
LAX,LAX SLI8 SLI SLI148 V25 PACIF V208 MZB320 MZB SDM,SDM,,,,TEC,LAX WEST AND EAST (M CLASS) TO MYF NRS NZY SAN SDM SEE (LAXE),M90,,LAXP43,4,ZLA,ZLA
LAX,LAX SLI8 SLI V64 V363 DANAH V23 MZB SDM,SDM,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO MYF NRS NZY SAN SDM SEE,PQ50,,LAXP63,5,ZLA,ZLA
LAX,LAX SLI8 SLI V23 MZB SDM,SDM,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO MYF NRS NZY SAN SDM SEE (SNAN),PQ50,,LAXP64,6,ZLA,ZLA
LAX,LAX LAXX1 MZB SEE,SEE,,,,TEC,LAX WEST (J CLASS) TO MYF NRS NZY SAN SDM SEE,J130,,LAXP11,1,ZLA,ZLA
LAX,LAX LAXX1 SLI BAYER PACIF V208 HUBRD CARDI MZB SEE,SEE,,,,TEC,LAX EAST (J CLASS) TO MYF NRS NZY SAN SDM SEE,J130,,LAXP26,2,ZLA,ZLA
LAX,LAX SLI8 SLI SLI171 ALBAS V25 PACIF V208 LAX118 CARDI MZB320 MZB SEE,SEE,,,,TEC,LAX WEST AND EAST (M CLASS) TO MYF NRS NZY SAN SDM SEE (LAXW),M90,,LAXP42,3,ZLA,ZLA
LAX,LAX SLI8 SLI SLI148 V25 PACIF V208 MZB320 MZB SEE,SEE,,,,TEC,LAX WEST AND EAST (M CLASS) TO MYF NRS NZY SAN SDM SEE (LAXE),M90,,LAXP43,4,ZLA,ZLA
LAX,LAX SLI8 SLI V64 V363 DANAH V23 MZB SEE,SEE,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO MYF NRS NZY SAN SDM SEE,PQ50,,LAXP63,5,ZLA,ZLA
LAX,LAX SLI8 SLI V23 MZB SEE,SEE,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO MYF NRS NZY SAN SDM SEE (SNAN),PQ50,,LAXP64,6,ZLA,ZLA
LAX,LAX LAXX1 SLI SLI,SLI,,,,TEC,LAX WEST (J CLASS) TO FUL LGB SLI SNA TOA,J50,,LAXP4,1,ZLA,ZLA
LAX,LAX LAXX1 SLI SLI,SLI,,,,TEC,LAX EAST (J CLASS) TO FUL LGB SLI SNA TOA,J40,,LAXP19,2,ZLA,ZLA
LAX,LAX SLI8 SLI SLI,SLI,,,,TEC,LAX WEST AND EAST (M CLASS) TO FUL LGB SLI SNA TOA,M50,,LAXP34,3,ZLA,ZLA
LAX,LAX SLI8 SLI SLI,SLI,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO FUL LGB SLI SNA TOA,PQ40,,LAXP55,4,ZLA,ZLA
LAX,LAX LAXX1 SLI SNA,SNA,,,,TEC,LAX WEST (J CLASS) TO FUL LGB SLI SNA TOA,J50,,LAXP4,2,ZLA,ZLA
LAX,LAX LAXX1 SLI SNA,SNA,,,,TEC,LAX EAST (J CLASS) TO FUL LGB SLI SNA TOA,J40,,LAXP19,3,ZLA,ZLA
LAX,LAX SLI8 SLI SNA,SNA,,,,TEC,LAX WEST AND EAST (M CLASS) TO FUL LGB SLI SNA TOA,M50,,LAXP34,4,ZLA,ZLA
LAX,LAX SLI8 SLI SNA,SNA,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO FUL LGB SLI SNA TOA,PQ40,,LAXP55,5,ZLA,ZLA
LAX,LAX LAXX1 SLI TOA,TOA,,,,TEC,LAX WEST (J CLASS) TO FUL LGB SLI SNA TOA,J50,,LAXP4,1,ZLA,ZLA
LAX,LAX LAXX1 SLI TOA,TOA,,,,TEC,LAX EAST (J CLASS) TO FUL LGB SLI SNA TOA,J40,,LAXP19,2,ZLA,ZLA
LAX,LAX SLI8 SLI TOA,TOA,,,,TEC,LAX WEST AND EAST (M CLASS) TO FUL LGB SLI SNA TOA,M50,,LAXP34,3,ZLA,ZLA
LAX,LAX SLI8 SLI TOA,TOA,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO FUL LGB SLI SNA TOA,PQ40,,LAXP55,4,ZLA,ZLA
LAX,LAX LAX320 CANOG VNY,VNY,,,,TEC,LAX WEST (J CLASS) TO WHP VNY,J50,,LAXP2,1,ZLA,ZLA
LAX,LAX LAX320 CANOG VNY,VNY,,,,TEC,LAX EAST (J CLASS) TO WHP VNY,J50,,LAXP17,2,ZLA,ZLA
LAX,LAX LAX320 CANOG VNY,VNY,,,,TEC,LAX WEST AND EAST (M CLASS) TO WHP VNY,M50,,LAXP32,3,ZLA,ZLA
LAX,LAX LAX320 CANOG VNY,VNY,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO WHP VNY,PQ40,,LAXP53,4,ZLA,ZLA
LAX,LAX LAX320 CANOG WHP,WHP,,,,TEC,LAX WEST (J CLASS) TO WHP VNY,J50,,LAXP2,5,ZLA,ZLA
LAX,LAX LAX320 CANOG WHP,WHP,,,,TEC,LAX EAST (J CLASS) TO WHP VNY,J50,,LAXP17,6,ZLA,ZLA
LAX,LAX LAX320 CANOG WHP,WHP,,,,TEC,LAX WEST AND EAST (M CLASS) TO WHP VNY,M50,,LAXP32,7,ZLA,ZLA
LAX,LAX LAX320 CANOG WHP,WHP,,,,TEC,LAX WEST AND EAST (P AND Q CLASS) TO WHP VNY,PQ40,,LAXP53,8,ZLA,ZLA
LEB,LEB LBNON CON BOS LFV ACK,ACK,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB KEYNN BDL,BDL,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB GDM T315 HFD BDR,BDR,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZNY
LEB,LEB LBNON BASUU BED,BED,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB) TO BEDFORD(BED.FIT.6B6),10000,,,1,ZBW,ZBW
LEB,LEB LBNON CON LWRNC BED,BED,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB) TO BEDFORD(BVY.LWM.2B2),10000,,,2,ZBW,ZBW
LEB,LEB GDM T315 HFD V1 MAD BDR ALIXX RYMES DXR,DXR,,,,TEC,,10000,,,1,ZBW,ZNY
LEB,LEB GDM T320 YANTC GON,GON,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB GDM T315 HFD HFD,HFD,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB LBNON CON BOS GAILS HYA,HYA,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB LBNON CON BOS MVY,MVY,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB GDM T315 SPENO ORH,ORH,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB LBNON BASUU OWD,OWD,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB LBNON CON BOS PVC,PVC,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEB,LEB LBNON T393 PVD PVD,PVD,,,,TEC,FROM BOSTON ARTCC/LEBANON(LEB),10000,,,1,ZBW,ZBW
LEE,LEE VALKA T345 MARKT FLL,FLL,,,,L,,,PROPS ONLY,,1,ZJX,ZMA
LEE,LEE DEARY T336 VALKA RASAE PBI,PBI,,,,L,,,PROPS ONLY,PBI WEST OPS,1,ZJX,ZMA
LEE,LEE VALKA T345 AIRBT PBI,PBI,,,,L,,,PROPS ONLY,PBI EAST OPS,2,ZJX,ZMA
LGA,LGA SAX V249 SBJ V30 ETX ABE,ABE,,,,TEC,,8000,,,1,ZNY,ZNY
LGA,LGA BAYYS SEALL V188 GON DEEPO1 ACK,ACK,1100-0300,,,H,,FL180-FL230 ONLY,JETS ONLY,,1,ZNY,ZBW
LGA,LGA BAYYS SEALL V188 GON DEEPO1 ACK,ACK,1100-0300,,,L,,110-170 INCL,JETS ONLY,,1,ZNY,ZBW
LGA,LGA BDR MAD CARLD V188 GON T216 NEWBE T300 DEEPO ACK,ACK,,,,TEC,,10000,,,1,ZNY,ZBW
LGA,LGA DIXIE T315 ACY ACY,ACY,,,,TEC,,6000,PROPS ONLY,,1,ZNY,ZDC
LGA,LGA DIXIE V1 HOWIE ACY,ACY,,,,TEC,,8000,JETS ONLY,,2,ZNY,ZDC
LGA,LGA SAX V249 SBJ LANNA V30 ETX V39 LRP V93 BAL ADW,ADW,,,,TEC,,8000,PROPS ONLY,,1,ZNY,ZDC
LGA,LGA ZIMMZ Q42 MIKYG Q480 VINSE LEJOY NESTO AGC,AGC,,,,H,,,RNAV EQUIPPED ONLY,,1,ZNY,ZOB
LGA,LGA NEWEL J60 PSB EARED GRACE AGC,AGC,,,,H,,,NON-RNAV EQUIPPED ONLY,,2,ZNY,ZOB
LGA,LGA BIGGY Q75 GSO STWRT3 AGS,AGS,,,,H,,,,,1,ZNY,ZTL
LGA,LGA BDR V487 CANAN ALB,ALB,1100-0300,,,L,,110-150 ONLY,,,1,ZNY,ZBW
LGA,LGA BIGGY Q75 SLOJO Q103 CYNTA SHFTY5 APF,APF,,,,H,,,,,1,ZNY,ZMA
LGA,LGA GREKI JUDDS MARTN KEYNN ASH,ASH,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA MERIT HFD T315 GDM T314 MANCH ASH,ASH,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA LANNA J48 MOL FLASK OZZZI1 ATL,ATL,,,,H,,,RNAV ONLY,,2,ZNY,ZTL
LGA,LGA GREKI JUDDS CAM CON AUG,AUG,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA MERIT HFD PUT BOS MESHL AUG,AUG,1100-0300,,,H,,FL250 AND ABOVE,,,2,ZNY,ZBW
LGA,LGA BDR V487 CAM CON AUG,AUG,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BDR HFD CLOWW AUG,AUG,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
LGA,LGA COATE T218 TALLI LVZ AVP,AVP,1100-0300,,,L,,90-170 INCL,,,1,ZNY,ZNY
LGA,LGA WHITE Q409 CRPLR PAACK Q97 KENLL CPTAN2 BCT,BCT,,,,H,TO 06FA.BCT.FXE.PBI.PMP,,,,2,ZNY,ZMA
LGA,LGA WHITE Q409 CRPLR EARZZ Q131 WAALT Y289 DULEE CLMNT2 BCT,BCT,,,,H,TO 06FA.BCT.F45.PBI,,JETS ONLY,WATER,4,ZNY,ZMA
LGA,LGA BDR BDL,BDL,,,,TEC,,10000,,,2,ZNY,ZBW
LGA,LGA WRENN PUGGS EEGOR BDR,BDR,,,,TEC,,5000,,,1,ZNY,ZNY
LGA,LGA BDR248 BDR BDR,BDR,,,,TEC,RADAR VECTOR/POINTS NE,5000,HELICOPTER ROUTE,,2,ZNY,ZNY
LGA,LGA MERIT HFD DREEM2 BED,BED,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA NEION J223 CORDS CFB BGM,BGM,,,,H,,,JETS,,2,ZNY,ZNY
LGA,LGA HAAYS HUO V252 CFB BGM,BGM,1100-0300,,,L,,90-170 INCL,,,1,ZNY,ZNY
LGA,LGA GREKI JUDDS CAM BGR,BGR,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA MERIT HFD PUT BOS BGR,BGR,1100-0300,,,H,,FL250 AND ABOVE,,,2,ZNY,ZBW
LGA,LGA BDR V487 CAM CON AUG BGR,BGR,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BDR HFD CLOWW BGR,BGR,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
LGA,LGA GREKI JUDDS CAM BHB,BHB,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA MERIT HFD PUT BOS BHB,BHB,1100-0300,,,H,,FL250 AND ABOVE,,,2,ZNY,ZBW
LGA,LGA BDR V487 CAM CON AUG BHB,BHB,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BDR HFD CLOWW BHB,BHB,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
LGA,LGA LANNA J48 CSN FANPO Q40 NIOLA DIODE BHM,BHM,,,,H,,,,,1,ZNY,ZTL
LGA,LGA BDR CARLD V188 GON BID,BID,,,,TEC,,9000,,,1,ZNY,ZBW
LGA,LGA JFK COL BLM,BLM,,,,TEC,,6000,,,1,ZNY,ZNY
LGA,LGA PARKE J6 HVQ Q68 YOCKY GROAT PASLY4 BNA,BNA,,,,H,,,,,1,ZNY,ZME
LGA,LGA MERIT ROBUC3 BOS,BOS,1100-0300,,,H,,,DME/DME/IRU OR GNSS REQUIRED,,2,ZNY,ZBW
LGA,LGA MERIT ORW WOONS2 BOS,BOS,1100-0300,,,L,,110-170,NON-TURBOJET,,2,ZNY,ZBW
LGA,LGA MERIT ROBUC3 BOS,BOS,1100-0300,,,L,,110-170,DME/DME/IRU OR GNSS REQUIRED,,3,ZNY,ZBW
LGA,LGA EEGOR T315 HFD V3 WOONS BOS,BOS,,,,TEC,,9000,,,3,ZNY,ZBW
LGA,LGA BDR HFD FOSTY WOONS BOS,BOS,,,,TEC,,9000,/E. /F. /G. PROPS ONLY,,4,ZNY,ZBW
LGA,LGA GREKI V419 JUDDS CAM BTV,BTV,,,,H,,,,,1,ZNY,ZBW
LGA,LGA GREKI JUDDS CAM BTV,BTV,1100-0300,,,H,,FL190 AND ABOVE,JETS ONLY,,2,ZNY,ZBW
LGA,LGA BDR V487 BTV BTV,BTV,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BDR JUDDS BTV,BTV,,,,TEC,,10000,/E. /F. /G ONLY,,2,ZNY,ZBW
LGA,LGA NEION J223 CORDS ULW BENEE BUF,BUF,,,,H,,,TURBOJETS,,1,ZNY,ZOB
LGA,LGA COATE LAAYK ULW BENEE BUF,BUF,,,,H,,,TURBOPROPS,,2,ZNY,ZOB
LGA,LGA MERIT HFD DREEM2 BVY,BVY,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BIGGY Q75 MXE V378 NUGGY TRISH3 BWI,BWI,,,,H,,,,,1,ZNY,ZDC
LGA,LGA BIGGY V3 MXE V378 NUGGY TRISH3 BWI,BWI,,,,L,,,TURBOJETS ONLY,,1,ZNY,ZDC
LGA,LGA SAX V249 SBJ LANNA V30 ETX V39 LRP V499 BAL BWI,BWI,,,,TEC,,8000,PROPS ONLY,,1,ZNY,ZDC
LGA,LGA NEWEL J60 PSB SOORD ZZIPS1 CAK,CAK,,,,H,,,RNAV TURBOJET,,1,ZNY,ZOB
LGA,LGA LANNA J48 CSN FANPO Q40 ALEAN VXV CHA,CHA,,,,H,,,,,1,ZNY,ZTL
LGA,LGA BIGGY Q75 GVE CHO,CHO,,,,H,,,,,1,ZNY,ZDC
LGA,LGA WHITE Q409 CRPLR DFENC Q109 LAANA AMYLU AMYLU3 CHS,CHS,1100-0300,,,H,TO CHS.JZI,,,,2,ZNY,ZJX
LGA,LGA NEWEL J60 PSB UPPRR TRYBE4 CLE,CLE,,,,H,,,,,1,ZNY,ZOB
LGA,LGA BIGGY Q75 GVE LYH CHSLY5 CLT,CLT,,,,H,,,,,1,ZNY,ZTL
LGA,LGA ZIMMZ Q42 MIKYG Q480 AIR CLPRR2 CMH,CMH,,,,H,,,,,1,ZNY,ZID
LGA,LGA GREKI JUDDS CAM CON,CON,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA MERIT HFD T315 GDM CON,CON,1100-0300,,,L,,110-150 INCL,,,1,ZNY,ZBW
LGA,LGA BDR HFD CLOWW CON,CON,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
LGA,LGA PARKE J6 HVQ CRW,CRW,,,,H,,,,,1,ZNY,ZID
LGA,LGA PARKE J6 COLNS GAVNN6 CVG,CVG,,,,H,,,RNAV ONLY,,2,ZNY,ZID
LGA,LGA LANNA V30 ETX V162 HWANG CXY,CXY,1100-0300,,,L,,90-100,,,1,ZNY,ZNY
LGA,LGA ELIOT V39 ETX V162 HWANG CXY,CXY,1100-0300,,,L,,110-170 INCL,,,2,ZNY,ZNY
LGA,LGA SAX V249 SBJ V30 ETX V162 HAR CXY,CXY,,,,TEC,,8000,,,1,ZNY,ZNY
LGA,LGA GREKI JUDDS CAM JASDU PBERG CARTR-STAR CYUL,CYUL,,,,H,,,DME/DME/IRU OR GNSS REQUIRED,,1,ZNY,CZU
LGA,LGA BDR V91 BOWAN V487 BTV PBERG CARTR-STAR CYUL,CYUL,,,,L,,70-170 INCL,,,2,ZNY,CZU
LGA,LGA GAYEL Q818 WOZEE LINNG-STAR CYYZ,CYYZ,,,,H,,,RNAV ONLY,,1,ZNY,CZY
LGA,LGA COATE Q436 MTCAF ULW WOZEE VERKO-STAR CYYZ,CYYZ,,,,H,,90-170 INCL,NON JET ACFT ONLY,,2,ZNY,CZY
LGA,LGA COATE LAAYK ULW WOZEE VERKO-STAR CYYZ,CYYZ,,,,L,,,NON JET ACFT ONLY,,1,ZNY,CZY
LGA,LGA ZIMMZ Q42 MIKYG Q480 AIR APE DANEI3 DAY,DAY,,,,H,,,RNAV  EQUIPPED ONLY,,1,ZNY,ZID
LGA,LGA BIGGY Q75 MXE V378 BAL DCA,DCA,,,,H,,,,,1,ZNY,ZDC
LGA,LGA BIGGY Q75 MXE CLIPR3 DCA,DCA,,,,H,,,,,2,ZNY,ZDC
LGA,LGA BIGGY V3 MXE V378 BAL DCA,DCA,1100-0300,,,L,,90-170 INCL PROPS,,,1,ZNY,ZDC
LGA,LGA SAX V249 SBJ LANNA V30 ETX V39 LRP V499 BAL DCA,DCA,,,,TEC,,8000,PROPS ONLY,,1,ZNY,ZDC
LGA,LGA NEWEL J60 IOW DSM OBH BRWRY LAWGR3 DEN,DEN,,,,H,,,,,1,ZNY,ZDV
LGA,LGA PARKE J6 HVQ Q68 LITTR FEWWW SEEVR4 DFW,DFW,,,,H,,,,DFW SOUTH FLOW,1,ZNY,ZFW
LGA,LGA PARKE J6 HVQ Q68 LITTR FEWWW BRDJE4 DFW,DFW,,,,H,,,,DFW NORTH FLOW,2,ZNY,ZFW
LGA,LGA GAYEL J95 CFB TRAAD JACCI FERRL2 DTW,DTW,,,,H,,,DME/DME/IRU OR GPS REQUIRED,DTW SOUTH FLOW,1,ZNY,ZOB
LGA,LGA GAYEL J95 CFB TRAAD JACCI WNGNT2 DTW,DTW,,,,H,,,DME/DME/IRU OR GPS REQUIRED,DTW NORTH FLOW,2,ZNY,ZOB
LGA,LGA GREKI JUDDS CAM EEN,EEN,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA MERIT HFD T315 GDM EEN,EEN,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BDR JUDDS WHATE EEN,EEN,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
LGA,LGA COATE LAAYK ULW ELM,ELM,1100-0300,,,L,,90-170 INCL,,,1,ZNY,ZNY
LGA,LGA BAYYS SEALL V188 GON V374 MINNK EWB,EWB,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BDR CARLD V188 GON V374 MINNK EWB,EWB,,,,TEC,,9000,,,1,ZNY,ZBW
LGA,LGA SBJ EWR,EWR,,,,TEC,,3000,,,1,ZNY,ZNY
LGA,LGA MERIT HFD GRAYM6 FIT,FIT,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA WHITE Q409 CRPLR PAACK Q97 PRMUS CUUDA2 FLL,FLL,,,,H,TO FLL.OPF,,,,6,ZNY,ZMA
LGA,LGA WHITE Q409 CRPLR KOOKI Q133 CHIEZ Y291 MAJIK CUUDA2 FLL,FLL,,,,H,TO FLL.OPF,,JETS ONLY. EXCLUDES EA50. E50P. SF50. C510. C525,WATER,11,ZNY,ZMA
LGA,LGA SHIPP Y488 STERN Y493 JENKS MAJIK CUUDA2 FLL,FLL,,,,H,,,JETS ONLY. EXCLUDES EA50. E50P. SF50. C510. C525,DEEP OCEAN,12,ZNY,ZMA
LGA,LGA WHITE Q409 CRPLR PAACK Q97 KENLL TARPN3 FLL,FLL,,,,H,TO 07FA.FLL.HST.HWO.MIA.OPF.TMB.X51,,VLJ/TURBPROP ONLY: INCL EA50.E50P.SF50.C510.C525,,13,ZNY,ZMA
LGA,LGA BIGGY Q75 SLOJO Q103 CYNTA SHFTY5 FMY,FMY,,,,H,,,,,1,ZNY,ZMA
LGA,LGA NEWEL J60 DANNR RAV J64 FWA,FWA,,,,H,,,,,1,ZNY,ZAU
LGA,LGA BDR V487 CAM GFL,GFL,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BDR MAD MAD126 MONDI GON,GON,,,,TEC,,9000,,,1,ZNY,ZBW
LGA,LGA BIGGY Q75 GVE LYH HENBY3 GSO,GSO,,,,H,,,,,1,ZNY,ZTL
LGA,LGA BIGGY Q75 GVE FUBLL JUNNR3 GSP,GSP,,,,H,,,,,1,ZNY,ZTL
LGA,LGA EEGOR T315 HFD HFD,HFD,,,,TEC,,9000,,,1,ZNY,ZBW
LGA,LGA LANNA J48 CSN FANPO Q40 AEX WAPPL6 HOU,HOU,,,,H,,,TURBOJETS,,1,ZNY,ZHU
LGA,LGA CMK HPN,HPN,,,,TEC,,3000,,,1,ZNY,ZNY
LGA,LGA LANNA J48 EMI CSN V140 MOL HSP,HSP,,,,H,,,,,1,ZNY,ZDC
LGA,LGA BAYYS SEALL V188 GON V374 MVY HYA,HYA,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA EEGOR T315 HFD V167 PVD T393 GAILS HYA,HYA,,,,TEC,,9000,,,1,ZNY,ZBW
LGA,LGA PARKE HYPER8 IAD,IAD,,,,H,,,RNAV EQUIPPED ONLY,,1,ZNY,ZDC
LGA,LGA ELIOT V39 LRP V143 MULRR AML IAD,IAD,1100-0300,,,L,,140-170 INCL PROPS,,,2,ZNY,ZDC
LGA,LGA LANNA V30 ETX V39 LRP V143 MULRR AML IAD,IAD,1100-0300,,,L,,90-130 INCL PROPS,,,3,ZNY,ZDC
LGA,LGA SAX V249 SBJ LANNA V30 ETX V39 ROBRT AML IAD,IAD,,,,TEC,,8000,PROPS ONLY,,1,ZNY,ZDC
LGA,LGA LANNA J48 CSN FANPO Q40 AEX SKNRD4 IAH,IAH,,,,H,,,TURBOJETS,IAH EAST FLOW,2,ZNY,ZHU
LGA,LGA RBV Q430 BYRDD J48 CSN FANPO Q40 AEX DOOBI2 IAH,IAH,,,,H,,,,IAH WEST FLOW,3,ZNY,ZHU
LGA,LGA NEWEL J60 DANNR RAV J64 CASIO RINTE SNKPT2 IND,IND,,,,H,,MAX ALTITUDE FL280,TURBOJETS,,1,ZNY,ZID
LGA,LGA ZIMMZ Q42 HIDON RINTE SNKPT2 IND,IND,,,,H,,AOA FL260,TURBOJETS,,2,ZNY,ZID
LGA,LGA BIGGY Q75 GVE LYH HENBY3 INT,INT,,,,H,,,,,1,ZNY,ZTL
LGA,LGA BDR248 CCC285 CCC ISP,ISP,,,,TEC,,5000,,,1,ZNY,ZNY
LGA,LGA NEION J223 CORDS CFB ITH,ITH,,,,H,,,JETS,,1,ZNY,ZNY
LGA,LGA WHITE Q409 SESUE ESENT LUNNI1 JAX,JAX,,,,H,,,TURBOJETS ONLY: DME/DME/IRU OR GPS REQUIRED,,1,ZNY,ZJX
LGA,LGA DPK JFK,JFK,,,,TEC,,5000,,,1,ZNY,ZNY
LGA,LGA GREKI JUDDS CAM LCI,LCI,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA MERIT HFD T315 GDM CON LCI,LCI,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA GREKI JUDDS CAM LEB,LEB,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA MERIT HFD KEYNN LEB,LEB,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA BDR JUDDS WHATE LEB,LEB,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
LGA,LGA GREKI JUDDS CAM CON LEW,LEW,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
LGA,LGA BDR V487 CAM CON LEW,LEW,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
LGA,LGA PARKE J6 HVQ LEX,LEX,,,,H,,,,,1,ZNY,ZID
LGA,LGA GREKI JUDDS CAM LKP,LKP,1100-0300,,,H,,FL190 AND ABOVE,JETS ONLY,,1,ZNY,ZBW
LGA,LGA BDR V487 CAM LKP,LKP,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
